793439361941385216,😚,Joy,1,pumpkin,14,US
792949386833567744,😂,Joy,1,mozzarella,5,US
811925185871785984,☺,Joy,1,coffee,14,US
792598991980466176,💗,Joy,1,coffee,6,US
814161606716207104,😍,Joy,1,pepper,18,US
798118493132623872,😡,Anger,7,pineapple,12,US
794635909773737984,😂,Joy,1,rice,21,US
805709592013336576,😂,Joy,1,pizza,10,US
799964929507749888,😂,Joy,1,coffee,14,US
805780430096048128,😂,Joy,1,chicken,15,US
803813544546299904,😂,Joy,1,icecream,5,US
809441442166755328,😍,Joy,1,pizza,17,US
790069879529439232,😍,Joy,1,coconut,7,US
812923635132342272,😢,Sadness,5,potato,8,US
803069810972053504,😂,Joy,1,peanut,3,US
807228558196121600,💕,Joy,1,chocolate,15,US
807197540730798080,😌,Neutral,0,coffee,13,US
807161840937549824,😍,Joy,1,strawberries,10,US
804319842526314496,😂,Joy,1,chicken,14,US
808215314722856960,😍,Joy,1,icecream,8,US
806813195746811904,😂,Joy,1,garlic,11,US
812052902088941568,🙌,Joy,1,oil,22,US
793198903101386752,😍,Joy,1,pumpkin,22,US
795894287514759168,😞,Sadness,5,banana,8,US
805783510464098304,😘,Joy,1,cheese,15,US
796167419832111104,😂,Joy,1,sourcream,2,US
799535304399011840,👌,Joy,1,brisket,9,US
802855976319623168,👫,Neutral,0,pizza,13,US
789660489068535808,😢,Sadness,5,chicken,4,US
809456875435651072,👍,Joy,1,greenbeans,18,US
812364816128049152,😩,Sadness,5,potatosalad,19,US
802438066648600576,💗,Joy,1,potato,10,US
802535229915136000,☹,Sadness,5,tart,16,US
798627880280453120,😂,Joy,1,cabbage,21,US
656415140103987200,😍,Joy,1,chickenrice,10,US
797333383382601728,👍,Joy,1,chickenrice,8,US
790366173514772480,😍,Joy,1,strawberry,3,US
791638427401723904,❤,Joy,1,potato,15,US
787711171122069504,😍,Joy,1,chicken,19,US
803263847528337408,😋,Joy,1,fish,16,US
800973372070985728,😂,Joy,1,sauce,9,US
787585167879647232,😍,Joy,1,crab,11,US
792576709979537408,💖,Joy,1,banana,4,US
813734475855065088,👌,Joy,1,potato,14,US
791621428504178688,😘,Joy,1,cream,14,US
802008379770212352,😭,Sadness,5,juice,5,US
794280105438838784,😍,Joy,1,milk,21,US
799402667793666048,😂,Joy,1,milk,1,US
808764975661518848,😆,Joy,1,coffee,21,US
801696456159571968,😫,Sadness,5,chicken,8,US
607216453306204160,😍,Joy,1,cream,16,US
793098143248240640,💗,Joy,1,chocolate,15,US
799155770621210624,👀,Fear,3,pumpkin,8,US
795789515143028736,😊,Joy,1,coffee,1,US
812101377002344448,💙,Joy,1,coffee,2,US
801709613162762240,😂,Joy,1,chicken,9,US
799789412586520576,😂,Joy,1,beans,2,US
786904752814755840,😂,Joy,1,beef,14,US
803294833431351296,😍,Joy,1,strawberry,18,US
794387735226290176,😍,Joy,1,olive,4,US
793956293891407872,😂,Joy,1,sauce,0,US
804191866212192256,😍,Joy,1,pepper,6,US
798541726847619072,😎,Joy,1,beans,16,US
814369915662573568,💓,Joy,1,cream,8,US
797354078170775552,😢,Sadness,5,icecream,9,US
794881277153411072,😂,Joy,1,coffee,13,US
807898504530169856,😰,Sadness,5,yam,11,US
808195072072118272,💙,Joy,1,bacon,7,US
798858981036855296,😍,Joy,1,chocolate,13,US
804950457919492096,😂,Joy,1,fastfood,8,US
799188160605360128,💚,Joy,1,pineapple,10,US
814092363802910720,😍,Joy,1,wine,13,US
808020482809270272,👯,Joy,1,chocolate,19,US
804934646785941504,😂,Joy,1,apple,7,US
796129755066052608,😂,Joy,1,chicken,0,US
799678216755499008,😒,Disgust,6,chicken,19,US
787787658558746624,😆,Joy,1,milk,0,US
790408447875510272,😒,Disgust,6,strawberries,6,US
813935922798592000,😑,Neutral,0,dates,3,US
804689151480266752,😂,Joy,1,pizza,15,US
793668195894775808,😂,Joy,1,cream,5,US
813426285649104896,😂,Joy,1,icecream,17,US
808012107304177664,😂,Joy,1,chocolate,19,US
793411277024485376,😂,Joy,1,milk,12,US
811354299234131968,😂,Joy,1,shake,0,US
808832939286884352,😂,Joy,1,wine,1,US
798116107164864512,😍,Joy,1,cookie,11,US
800260808827506688,💛,Joy,1,egg,9,US
797679103650328576,😂,Joy,1,chicken,6,US
793006489933783040,😒,Disgust,6,honey,9,US
800578142012178432,😂,Joy,1,ginger,6,US
805707449818841088,😍,Joy,1,cream,10,US
789852765413478400,😂,Joy,1,pizza,17,US
805474962928586752,😍,Joy,1,chicken,19,US
795961897078046720,😍,Joy,1,chicken,13,US
810462829702574080,👅,Joy,1,chocolate,13,US
802759545739038720,😁,Joy,1,chicken,7,US
799426001486741504,😒,Disgust,6,tomatoes,2,US
814437470758539264,👏,Trust,2,coffee,12,US
807662084527824896,😛,Joy,1,cinnamon,20,US
795125257254252544,😢,Sadness,5,cheese,5,US
797381312633896960,😂,Joy,1,cream,11,US
809761732067397632,👌,Joy,1,pizza,15,US
814875680210944000,😉,Anticipation,8,sausage,17,US
787576299610972160,😭,Sadness,5,icecream,10,US
812562398972284928,😂,Joy,1,pizza,8,US
801804304424128512,😍,Joy,1,chicken,16,US
807139950013476864,😍,Joy,1,milk,9,US
794004708411068416,😚,Joy,1,potato,3,US
813271835777318912,😂,Joy,1,chocolate,7,US
795134303919181824,😂,Joy,1,potato,6,US
813116936359817216,😑,Neutral,0,ham,21,US
795668171835346944,😂,Joy,1,sausage,17,US
804176678247247872,💖,Joy,1,almond,5,US
806757950417047552,❤,Joy,1,butter,8,US
810855278195290112,😘,Joy,1,chicken,15,US
786980625240645632,😍,Joy,1,coffee,19,US
460585623917559808,😋,Joy,1,strawberry,1,US
799238934823735296,😑,Neutral,0,apple,14,US
793893666980978688,😨,Fear,3,chicken,20,US
803315260992196608,☹,Sadness,5,beef,20,US
793556609373003776,😔,Sadness,5,pumpkin,21,US
789601146021220352,😂,Joy,1,chocolate,0,US
803328459137224704,😭,Sadness,5,fruit,21,US
799430614395064320,😭,Sadness,5,liver,2,US
803184717327572992,♥,Joy,1,rice,11,US
806763192328208384,💝,Joy,1,rice,8,US
803328459137224704,😭,Sadness,5,fruit,21,US
814695822717685760,❤,Joy,1,cheese,5,US
812993208732876800,♡,Joy,1,dressing,13,US
800301218459308032,💕,Joy,1,chicken,12,US
797614435099475968,😭,Sadness,5,icecream,2,US
792812757267599360,😌,Neutral,0,coffee,20,US
796384672863293440,😖,Sadness,5,carrot,17,US
792726200049217536,💜,Joy,1,pizza,14,US
483925382156922880,😋,Joy,1,chocolate,10,US
808727244013236224,😍,Joy,1,apple,18,US
790191574651052032,❤,Joy,1,cream,16,US
792937337302814720,😘,Joy,1,fish,4,US
786556715538022400,👍,Joy,1,cream,15,US
803555595529949184,😍,Joy,1,cheese,12,US
801936040185491456,😪,Neutral,0,turkey,0,US
792728927890395136,😘,Joy,1,cream,15,US
807156071081000960,👑,Neutral,0,cream,10,US
803609780497461248,😍,Joy,1,granola,15,US
791234445500092416,😳,Surprise,4,sausage,13,US
806132109123301376,😂,Joy,1,potato,14,US
806031468594012160,😛,Joy,1,rice,8,US
794029541899390976,☹,Sadness,5,cream,5,US
810885539679215616,😂,Joy,1,coffee,17,US
795649670429085696,😍,Joy,1,cheese,16,US
808488825773244416,😍,Joy,1,pork,2,US
802228881507766272,😢,Sadness,5,turkey,20,US
811387211446829056,😛,Joy,1,chocolate,2,US
806357046551527424,😐,Neutral,0,rice,5,US
793434044507848704,😢,Sadness,5,icecream,13,US
455312649782558720,😊,Joy,1,tea,11,US
812233964324651008,😍,Joy,1,cheese,10,US
800536703291293696,😳,Surprise,4,chocolate,4,US
798305329733734400,😍,Joy,1,seaweed,0,US
790851468995596288,😂,Joy,1,liver,11,US
806650000721772544,😡,Anger,7,avocado,1,US
810691519703371776,😂,Joy,1,walnut,4,US
797575066359885824,💕,Joy,1,pizza,0,US
786517842250256384,😍,Joy,1,egg,12,US
796387248262377472,👍,Joy,1,chocolate,17,US
810936253042540544,💔,Sadness,5,soup,20,US
792430039597850624,😂,Joy,1,pizza,20,US
795220585634635776,😳,Surprise,4,bacon,12,US
803819824652648448,😂,Joy,1,bologna,5,US
813406326474715136,😎,Joy,1,oil,16,US
802118634311061504,❤,Joy,1,banana,12,US
814611553328578560,💞,Joy,1,cream,0,US
814186729523453952,👍,Joy,1,egg,20,US
796856450664562688,😭,Sadness,5,sauce,0,US
792489749931958272,😜,Joy,1,cream,0,US
792055888156647424,😍,Joy,1,chocolate,19,US
804971386347339776,😍,Joy,1,milk,9,US
796573359303774208,😍,Joy,1,icecream,5,US
804185328428814336,😂,Joy,1,corn,5,US
807622699870732288,👌,Joy,1,banana,17,US
800319349525389312,👍,Joy,1,chicken,13,US
787250298901237760,👌,Joy,1,pizza,13,US
814474332097441792,❤,Joy,1,chocolate,15,US
467233058848919552,😂,Joy,1,juice,9,US
800994115181678592,😘,Joy,1,cream,10,US
797335274753638400,😍,Joy,1,pizza,8,US
804092649779118080,💕,Joy,1,beef,23,US
801995032861380608,😂,Joy,1,ham,4,US
798836331371597824,😄,Joy,1,beef,11,US
790048551371878400,😃,Joy,1,pea,6,US
805361514903261184,😂,Joy,1,chicken,11,US
792869787441299456,😊,Joy,1,chocolate,0,US
804293595121520640,😂,Joy,1,coffee,12,US
792618604978053120,😂,Joy,1,pumpkin,7,US
795855168260767744,😂,Joy,1,milk,6,US
803523522735652864,😍,Joy,1,pasta,9,US
800914328937369600,😔,Sadness,5,chocolate,5,US
812351776640729088,❤,Joy,1,chocolate,18,US
790467355528749056,😂,Joy,1,cream,10,US
800681971936620544,😂,Joy,1,icecream,13,US
806195011197005824,😍,Joy,1,strawberry,18,US
803184514059145216,😌,Neutral,0,pizza,11,US
803381997582303232,😂,Joy,1,icecream,0,US
809041408871071744,😀,Joy,1,coffee,15,US
814480919667019776,😢,Sadness,5,chicken,15,US
808617978656759808,😂,Joy,1,chocolate,11,US
798437768464515072,👏,Trust,2,potato,9,US
791580856494075904,😂,Joy,1,pasta,12,US
806959621638410240,😍,Joy,1,strawberry,21,US
808020482809270272,💗,Joy,1,cream,19,US
787003273517694976,😞,Sadness,5,icecream,20,US
805281462660567040,😭,Sadness,5,honey,6,US
805678822867800064,😂,Joy,1,milk,8,US
805743936719306752,😍,Joy,1,fish,13,US
789729817742548992,😂,Joy,1,meat,9,US
808165757003726848,😊,Joy,1,beef,5,US
795039753326432256,❤,Joy,1,strawberry,0,US
801674134778478592,😩,Sadness,5,lemonade,7,US
786931912778485760,😥,Sadness,5,yogurt,16,US
793055050645942272,😂,Joy,1,juice,12,US
790480918410428416,😂,Joy,1,sauce,11,US
799099717317722112,❤,Joy,1,eggnog,4,US
791709201999491072,😂,Joy,1,orange,20,US
801533701746065408,😂,Joy,1,coffee,22,US
801436129392295936,😂,Joy,1,turkey,15,US
800936798641737728,😂,Joy,1,chicken,6,US
814171337509851136,😍,Joy,1,butter,19,US
807674800739143680,😂,Joy,1,chocolate,20,US
791510175320465408,😂,Joy,1,potato,7,US
809324126968147968,🔥,Neutral,0,banana,10,US
797505295593443328,😑,Neutral,0,pizza,19,US
806970471019347968,♡,Joy,1,oil,22,US
814639294690181120,😍,Joy,1,olive,2,US
793977884918460416,😭,Sadness,5,snack,1,US
806361797980803072,😳,Surprise,4,beef,5,US
798732941568409600,😏,Trust,2,juice,4,US
798616453633032192,😂,Joy,1,bacon,20,US
808294256473505792,❤,Joy,1,vanilla,13,US
812966226871787520,❤,Joy,1,wine,11,US
795638658053206016,😂,Joy,1,banana,15,US
787244678890426368,😂,Joy,1,sausage,12,US
806362170804105216,😞,Sadness,5,wine,5,US
804314039253766144,😁,Joy,1,chocolate,14,US
808799519928250368,💓,Joy,1,cream,23,US
810896500247015424,💜,Joy,1,coffee,18,US
787620494258208768,🎉,Joy,1,rice,13,US
792171540255080448,😊,Joy,1,sauce,3,US
792341938758443008,😢,Sadness,5,coffee,14,US
787273056502722560,🎉,Joy,1,fish,14,US
813226037089685504,❤,Joy,1,juice,4,US
799958275403825152,😜,Joy,1,tea,13,US
814224486929006592,💕,Joy,1,rice,22,US
803376180921516032,😂,Joy,1,beans,0,US
797826934348517376,😂,Joy,1,chicken,16,US
800290544022798336,🙌,Joy,1,granola,11,US
803069919143297024,😂,Joy,1,sauce,3,US
811926647138033664,🙏,Trust,2,bacon,14,US
808666158022856704,😍,Joy,1,pasta,14,US
804585401939726336,😍,Joy,1,pepperoni,8,US
793367147963645952,😂,Joy,1,tomato,9,US
800186448926375936,😳,Surprise,4,wine,4,US
796022851409219584,😂,Joy,1,juice,17,US
803559923724341248,😂,Joy,1,chicken,12,US
791988085634560000,❤,Joy,1,chocolate,15,US
790136964397817856,😍,Joy,1,gravy,12,US
805471684757221376,😂,Joy,1,juice,18,US
791012395996942336,☹,Sadness,5,butter,22,US
807824665708261376,😂,Joy,1,salami,6,US
791827183735939072,♥,Joy,1,brisket,4,US
796994734463983616,😝,Joy,1,pasta,9,US
807193989724061696,😂,Joy,1,tea,13,US
804238740444975104,😎,Joy,1,apple,9,US
792403821762908160,☹,Sadness,5,pumpkin,18,US
794830722439618560,😂,Joy,1,icecream,10,US
814557121123651584,😂,Joy,1,fruit,20,US
807701854700212224,💕,Joy,1,pizza,22,US
787638887216656384,💖,Joy,1,cookie,14,US
791536600249356288,😭,Sadness,5,mushroom,9,US
